PMID,SigID,Primary Search Query,Additional Searches,Other Terms,,
18722011,18722011-SuppTable2c,Leukemia,,,,
18722011,18722011-SuppTable2g,Leukemia,,,,
18722011,18722011-SuppTable2h,Leukemia,,,,
18722011,18722011-SuppTable2d,Leukemia,,,,
18722011,18722011-SuppTable2e,Leukemia,,,,
18722011,18722011-SuppTable2a,Leukemia,,,,
18722011,18722011-SuppTable2m,Leukemia,,,,
18722011,18722011-SuppTable2f,Leukemia,,,,
18722011,18722011-SuppTable2o,Leukemia,,,,
18722011,18722011-SuppTable2b,Leukemia,,,,
18722011,18722011-SuppTable2k,Leukemia,,,,
18722011,18722011-SuppTable2q,Leukemia,,,,
18722011,18722011-SuppTable2i,Leukemia,,,,
18722011,18722011-SuppTable2n,Leukemia,,,,
18722011,18722011-SuppTable2r,Leukemia,,,,
18722011,18722011-SuppTable2l,Leukemia,,,,
18722011,18722011-SuppTable2p,Leukemia,,,,
18722011,18722011-SuppTable2j,Leukemia,,,,
18723858,18723858-Table2,Myopathy,,,,
18723858,18723858-Table3,Myopathy,,,,
18724390,18724390-Table3,Bladder,,,,
18757308,18757308-Table1,Lung,,,,
18757322,18757322-TableS1,Breast,,,,
18757322,18757322-TableS3,Breast,,,,
18757322,18757322-TableS2,Breast,,,,
18757430,18757430-SuppTable3,Stem Cell,,,,
18757432,18757432-Table1a,Breast,,,,
18757432,18757432-Table1b,Breast,,,,
18757432,18757432-Table2b,Breast,,,,
18757432,18757432-Table2a,Breast,,,,
18768393,18768393-SuppTable1,Leukemia,,,,
18768393,18768393-Table1,Viral,,,,
18769717,18769717-TableS2,Lung,,,,
18769717,18769717-Table4,Lung,,,,
18777135,18777135-Table2,Mycobacterium,,,,
18777135,18777135-Table3,Mycobacterium,,,,
18778486,18778486-Table2b,Breast,,,,
18778486,18778486-Table2a,Breast,,,,
18778486,18778486-TableS3,Breast,,,,
18778486,18778486-TableS4,Breast,,,,
18786252,18786252-TableS1,Breast,,,,
18786252,18786252-Table4,Breast,,,,
18787207,18787207-TableS1,Viral,,,,
18787207,18787207-Table1,Viral,,,,
18787207,18787207-TableS2,Viral,,,,
18787218,18787218-tableS1,Liver,Kidney,,,
18794102,18794102-TableS2,Breast,,,,
18794102,18794102-TableS1,Breast,,,,
18794103,18794103-Table1,Skin,,,,
18794103,18794103-Table2,Skin,,,,
18794103,18794103-Table3,Skin,,,,
18794116,18794116-Table1,Lymphoma,,,,
18794132,18794132-Table1,Breast,,,,
18794137,18794137-SuppTable1c,Breast,,,,
18794137,18794137-SuppTable1d,Breast,,,,
18794137,18794137-SuppTable1b,Breast,,,,
18794137,18794137-SuppTable1e,Breast,,,,
18794137,18794137-SuppTable1a,Breast,,,,
18798265,18798265-tableS2,Prostate,,,,
18801183,18801183-SuppTable1,Leukemia,Stem Cell,,,
18803589,18803589-Table1,Viral,,,,
18803589,18803589-Table2,Viral,,,,
18811983,18811983-Table2,Lung,,,,
18812439,18812439-Table1,Breast,,,,
18812439,18812439-Table2,Breast,,,,
18812457,18812457-Table3,Viral,,,,
18812457,18812457-Table2,Viral,,,,
18818702,18818702-SuppTable2,Leukemia,,,,
18818933,18818933-Table2,Brain,,,,
18818986,,Leukemia,,,,
18819986,18819986-Table1,Brain,,,,
18820673,18820673-Table3,Liver,,,,
18823559,18823559-Table1,TB,,,,
18823559,18823559-Table2,TB,,,,
18837990,18837990-Table6,Ovarian,,,,
18840471,18840471-Table2,Mycobacterium,,,,
18840638,18840638-Table2,Brain,,,,
18842155,18842155-Table2,Leukemia,Lung,,,
18844975,18844975-Table3,Immune,,,,
18844975,18844975-Table1b,Immune,,,,
18844975,18844975-Table1a,Immune,,,,
18849563,18849563-Table5,Lung not cancer,,,,
18849563,18849563-Table4,Lung not cancer,,,,
18849563,18849563-SuppTable3a,Lung not cancer,,,,
18849563,18849563-SuppTable3b,Lung not cancer,,,,
18849563,18849563-SuppTable2,Lung not cancer,,,,
18849563,18849563-SuppTable4,Lung not cancer,,,,
18849563,18849563-SuppTable5a,Lung not cancer,,,,
18849563,18849563-SuppTable5b,Lung not cancer,,,,
18849563,18849563-SuppTable5c,Lung not cancer,,,,
18855877,18855877-Table2,Sarcoma,,,,
18855877,18855877-Table1,Sarcoma,,,,
18855877,18855877-TableS2,Sarcoma,,,,
18922855,18922855-Table1,Stem Cell,,,,
18922970,18922970-Table1a,Breast,,,,
18922970,18922970-Table1b,Breast,,,,
18922970,18922970-Table1c,Breast,,,,
18922970,18922970-Table1d,Breast,,,,
18924150,18924150-Table1,Brain,,,,
18924150,18924150-SuppTable1,Brain,,,,
18927283,18927283-Table2b,Esophagus,,,,
18927283,18927283-Table2a,Esophagus,,,,
18927283,18927283-TableS1,Esophagus,,,,
18927300,18927300-SuppTable1a,Brain,,,,
18927300,18927300-SuppTable1b,Brain,,,,
18927300,18927300-SuppTable2,Brain,,,,
18927307,18927307-tableS4,Colon,,,,
18927307,18927307-table2,Colon,,,,
18927307,18927307-table1,Colon,,,,
18927307,18927307-tableS2,Colon,,,,
18927307,18927307-tableS3,Colon,,,,
18930021,18930021-SuppTable1,Lymphoma,,,,
18930562,18930562-table2,Lung,,,,
18931459,18931459-Table2,Leukemia,,,,
18949017,18949017-Table1,Brain,,,,
18949382,18949382-Table4,Endometrial,,,,
18949382,18949382-Table3,Endometrial,,,,
18949710,18949710-Table1,Breast,,,,
18953566,18953566-Table3,Brain,,,,
18955564,18955564-TableS2a,Lymphoma,,,,
18955564,18955564-TableS2b,Lymphoma,,,,
18959789,18959789-Table3,Viral,,,,
18959789,18959789-Table6,Viral,,,,
18959789,18959789-Table7,Viral,,,,
18959789,18959789-Table4,Viral,,,,
18959789,18959789-Table8,Viral,,,,
18959789,18959789-Table5,Viral,,,,
18973228,18973228-SuppTable4,Brain,,,,
18973228,18973228-SuppTable5,Brain,,,,
18973228,18973228-SuppTable6,Brain,,,,
18974375,18974375-TableS5b,Lymphoma,,,,
18974375,18974375-TableS2,Lymphoma,,,,
18974375,18974375-TableS5a,Lymphoma,,,,
18974375,18974375-TableS4,Lymphoma,,,,
18977325,18977325-Figure5f,Leukemia,Lymphoma,,,
18977325,18977325-Figure5e,Leukemia,Lymphoma,,,
18986388,18986388-TableS1,Lymphoma,,,,
18989386,18989386-Table2,Stem Cell,,,,
18992152,18992152-table2,Lung,,,,
18992152,18992152-table3,Lung,,,,
18992152,18992152-table6,Lung,,,,
18992152,18992152-table4,Lung,,,,
19010163,19010163-Table1,Mycobacterium,,,,
19010163,19010163-Table2,Mycobacterium,,,,
19010862,19010862-TableS2,Breast,,,,
19010862,19010862-TableS1,Breast,,,,
19010929,19010929-TableS2,Breast,,,,
19010930,19010930-Table1,Breast,,,,
19014521,19014521-TableS6b,Breast,,,,
19014521,19014521-TableS6a,Breast,,,,
19014521,19014521-TableS6c,Breast,,,,
19020308,19020308-Table1,Lymphoma,,,,
19020308,19020308-TableS1,Lymphoma,,,,
19020308,19020308-TableS2,Lymphoma,,,,
19026495,19026495-table1,Prostate,,,,
19027174,19027174-Table1,Mycobacterium,,,,
19029902,19029902-Table2,Mycobacterium,,,,
19029902,19029902-Table3,Mycobacterium,,,,
19029902,19029902-Table4,Mycobacterium,,,,
19029902,19029902-Table5,Mycobacterium,,,,
19036130,19036130-TableS1a,Viral,,,,
19036130,19036130-TableS1b,Viral,,,,
19038878,19038878-SuppTable3,Leukemia,Lymphoma,,,
19043454,19043454-TableS2,Breast,,,,
19047114,19047114-Table4,Ovarian,,,,
19047114,19047114-Table2,Ovarian,,,,
19047114,19047114-Table3,Ovarian,,,,
19047114,19047114-TableS5,Ovarian,,,,
19047173,19047173-tableS2,Prostate,,,,
19047894,19047894-Table2a,Thyroid,Kidney,,,
19047894,19047894-Table2b,Thyroid,Kidney,,,
19050079,19050079-TableS2,Colon,,,,
19050837,19050837-Table2,Stem Cell,,,,
19050837,19050837-Table1,Stem Cell,,,,
19061838,19061838-TableS9b,Viral,"Kidney, Liver, Stem Cell",,,
19061838,19061838-TableS8,Viral,"Kidney, Liver, Stem Cell",,,
19061838,19061838-TableS15,Viral,"Kidney, Liver, Stem Cell",,,
19061838,19061838-TableS10,Viral,"Kidney, Liver, Stem Cell",,,
19061838,19061838-TableS4a,Viral,"Kidney, Liver, Stem Cell",,,
19061838,19061838-TableS14,Viral,"Kidney, Liver, Stem Cell",,,
19061838,19061838-TableS5,Viral,"Kidney, Liver, Stem Cell",,,
19061838,19061838-TableS6a,Viral,"Kidney, Liver, Stem Cell",,,
19061838,19061838-TableS6b,Viral,"Kidney, Liver, Stem Cell",,,
19061838,19061838-TableS3,Viral,"Kidney, Liver, Stem Cell",,,
19061838,19061838-TableS12,Viral,"Kidney, Liver, Stem Cell",,,
19061838,19061838-TableS9a,Viral,"Kidney, Liver, Stem Cell",,,
19061838,19061838-TableS4b,Viral,"Kidney, Liver, Stem Cell",,,
19061838,19061838-TableS16,Viral,"Kidney, Liver, Stem Cell",,,
19061838,19061838-TableS7,Viral,"Kidney, Liver, Stem Cell",,,
19061838,19061838-TableS13,Viral,"Kidney, Liver, Stem Cell",,,
19074828,19074828-TableS4,Leukemia,,,,
19074870,19074870-SuppTable4b,Stem Cell,,,,
19074870,19074870-SuppTable4a,Stem Cell,,,,
19074878,19074878-SuppTable1,Leukemia,Lymphoma,,,
19074878,19074878-SuppTable2,Leukemia,Lymphoma,,,
19074895,19074895-SuppTable3,Liver,,,,
19074895,19074895-SuppTable4,Liver,,,,
19074895,19074895-Table1,Liver,,,,
19074895,19074895-Table3,Liver,,,,
19081245,19081245-Table4,Stomach,,,,
19084549,19084549-Table4,Liver,,,,
19084549,19084549-Table5,Liver,,,,
19084549,19084549-Table6,Liver,,,,
19087328,19087328-Table1a,Brain,,,,
19087328,19087328-Table1b,Brain,,,,
19087328,19087328-TableS1a,Brain,,,,
19087328,19087328-TableS1b,Brain,,,,
19088021,19088021-Table4,Colon,,,,
19088021,19088021-supptable2,Colon,,,,
19092848,19092848-SuppTableA,Leukemia,,,,
19096012,19096012-TableS2,Viral,Lymphoma,,,
19096012,19096012-TableS3,Viral,Lymphoma,,,
19096012,19096012-TableS5,Viral,Lymphoma,,,
19096012,19096012-TableS4,Viral,Lymphoma,,,
19098997,19098997-Table1,Viral,,,,
19101988,19101988-TableS2,Breast,,,,
19101988,19101988-Table2c,Breast,,,,
19101988,19101988-Table2a,Breast,,,,
19101988,19101988-Table2b,Breast,,,,
19112514,19112514-tableS1,Ovarian,,,,
19112599,19112599-Table2b,Breast,,,,
19112599,19112599-Table2a,Breast,,,,
19116156,19116156-Table2,Trypanosome,,,,
19116885,19116885-table4,Colon,,,,
19116885,19116885-table3,Colon,,,,
19118056,19118056-SuppTable5,Lung,,,,
19118092,19118092-Table2,Lung not cancer,,,,
19118092,19118092-TableS2,Lung not cancer,,,,
19118092,19118092-TableS3,Lung not cancer,,,,
19118092,19118092-Table3,Lung not cancer,,,,
19118092,19118092-Table6,Lung not cancer,,,,
19118092,19118092-TableS1,Lung not cancer,,,,
19118092,19118092-Table5,Lung not cancer,,,,
19118092,19118092-Table4,Lung not cancer,,,,
19120899,19120899-Table2a,Viral,,,,
19120899,19120899-Table2b,Viral,,,,
19123479,19123479-TableS1,Stem Cell,,,,
19129520,19129520-TableS26,Stem Cell,"Leukemia, Lymphoma",,,
19129520,19129520-TableS27,Stem Cell,"Leukemia, Lymphoma",,,
19134196,19134196-Figure1,Leukemia,,,,
19135032,19135032-Table1a,Brain,,,,
19135032,19135032-Table1b,Brain,,,,
19135032,19135032-SuppTable1,Brain,,,,
19137020,19137020-SuppTable2a,Stem Cell,,,,
19137020,19137020-SuppTable2b,Stem Cell,,,,
19138562,19138562-Table5,Leukemia,Lymphoma,,,
19139017,19139017-Table3,Colon,,,,
19139136,19139136-TableS1,Prostate,,,,
19139136,19139136-TableS3,Prostate,,,,
19139136,19139136-TableS2,Prostate,,,,
19147588,19147588-Table2,Prostate,,,,
19168792,19168792-TableS3,Leukemia,"Lymphoma, Stem Cell",,,
19168792,19168792-TableS5,Leukemia,"Lymphoma, Stem Cell",,,
19168792,19168792-TableS2,Leukemia,"Lymphoma, Stem Cell",,,
19171046,19171046-tableS1a,Liver,Kidney,,,
19171046,19171046-tableS1b,Liver,Kidney,,,
19171880,19171880-TableS2,Leukemia,,,,
19171880,19171880-TableS3,Leukemia,,,,
19174476,19174476-SuppTable1,Lung not cancer,,,,
19176396,19176396-SuppTable3,Lung,,,,
19176396,19176396-SuppTable4,Lung,,,,
19181379,19181379-Table1,Viral,,,,
19181379,19181379-Table2,Viral,,,,
19181443,19181443-Table1,Lung,,,,
19185848,19185848-TableS4,Stem Cell,Brain,,,
19185848,19185848-Table1,Stem Cell,Brain,,,
19185848,19185848-TableS1,Stem Cell,Brain,,,
19187610,19187610-Table1,Viral,,,,
19190164,19190164-Table1,Bladder,,,,
19190334,19190334-Table2,Breast,,,,
19190338,19190338-SuppTable1,Stem Cell,,,,
19190338,19190338-Table1,Stem Cell,,,,
19190339,19190339-Table1a,Breast,,,,
19190339,19190339-Table1b,Breast,,,,
19192944,19192944-table2,Ovarian,,,,
19192944,19192944-TableS4,Ovarian,,,,
19199503,19199503-Table1,Brain,Stem Cell,,,
19204204,19204204-SupplementaryTable5,Breast,,,,
19204204,19204204-SupplementaryTable1,Breast,,,,
19204204,19204204-SupplementaryTable7,Breast,,,,
19204204,19204204-SupplementaryTable8,Breast,,,,
19204204,19204204-SupplementaryTable2,Breast,,,,
19204204,19204204-SupplementaryTable3,Breast,,,,
19204204,19204204-SupplementaryTable4,Breast,,,,
19204204,19204204-SupplementaryTable6,Breast,,,,
19204204,19204204-SupplementaryTable9,Breast,,,,
19204596,19204596-Table4,Muscle,,,,
19204596,19204596-Table3,Muscle,,,,
19207613,19207613-table1,Prostate,,,,
19208794,19208794-Table3a,Kidney,,,,
19208794,19208794-Table3b,Kidney,,,,
19208794,19208794-Table4a,Kidney,,,,
19208794,19208794-Table4b,Kidney,,,,
19208794,19208794-Table4c,Kidney,,,,
19208794,19208794-Table4d,Kidney,,,,
19218430,19218430-TableS3,Stem Cell,Leukemia,,,
19221602,19221602-Table3,Muscle,,,,
19221602,19221602-TableS1,Muscle,,,,
19221602,19221602-Table2,Muscle,,,,
19221602,19221602-Table4,Muscle,,,,
19221602,19221602-Table1,Muscle,,,,
19224407,19224407-Table4,Stem Cell,,,,
19224407,19224407-Table3,Stem Cell,,,,
19224407,19224407-Table1,Stem Cell,,,,
19225562,19225562-Table3b,Breast,,,,
19225562,19225562-TableS3,Breast,,,,
19225562,19225562-TableS2,Breast,,,,
19225562,19225562-TableS1,Breast,,,,
19225562,19225562-Table3a,Breast,,,,
19235837,19235837-Table1,Pancreas,,,,
19235837,19235837-Table3,Pancreas,,,,
19235837,19235837-TableS2b,Pancreas,,,,
19235837,19235837-TableS2a,Pancreas,,,,
19235837,19235837-Table2,Pancreas,,,,
19244127,19244127-Table2,Brain,,,,
19249085,19249085-Table2,Lung not cancer,,,,
19249085,19249085-Table1,Lung not cancer,,,,
19249085,19249085-Table3,Lung not cancer,,,,
19249085,19249085-TableE2,Lung not cancer,,,,
19249085,19249085-Table4,Lung not cancer,,,,
19249085,19249085-TableE4,Lung not cancer,,,,
19249085,19249085-TableE3,Lung not cancer,,,,
19249085,19249085-TableE1,Lung not cancer,,,,
19249242,19249242-Table4,Breast,,,,
19249242,19249242-Table2,Breast,,,,
19252174,19252174-Table3,Leukemia,,,,
19261849,19261849-TableS4a,Endometrial,,,,
19261849,19261849-TableS5,Endometrial,,,,
19261849,19261849-TableS4b,Endometrial,,,,
19265129,19265129-Table1,Lung,,,,
19266166,19266166-Table1,Eye,,,,
19266279,19266279-Table1,Breast,,,,
19266279,19266279-TableA,Breast,,,,
19266279,19266279-ST2,Breast,,,,
19266279,19266279-Table2,Breast,,,,
19269367,19269367-TableS1,Stem Cell,,,,
19269367,19269367-TableS2,Stem Cell,,,,
19276364,19276364-STable2a,Liver,,,,
19276364,19276364-STable2b,Liver,,,,
19276364,19276364-STable2c,Liver,,,,
19276364,19276364-STable2d,Liver,,,,
19276364,19276364-STable2e,Liver,,,,
19276370,19276370-SuppTable1,Stem Cell,,,,
19277960,19277960-Table1,Mycobacterium,,,,
19278812,19278812-Table1,Leukemia,,,,
19286929,19286929-SuppTable2q,Lung,,,,
19286929,19286929-SuppTable2r,Lung,,,,
19286929,19286929-SuppTable2b,Lung not cancer,,,,
19286929,19286929-SuppTable6,Lung not cancer,,,,
19286929,19286929-SuppTable2o,Lung not cancer,,,,
19286929,19286929-SuppTable2c,Lung not cancer,,,,
19286929,19286929-SuppTable2a,Lung not cancer,,,,
19286929,19286929-SuppTable1,Lung not cancer,,,,
19286929,19286929-SuppTable3,Lung not cancer,,,,
19286929,19286929-SuppTable2j,Lung not cancer,,,,
19286929,19286929-SuppTable2i,Lung not cancer,,,,
19286929,19286929-SuppTable2n,Lung not cancer,,,,
19286929,19286929-SuppTable2,Lung not cancer,,,,
19286929,19286929-SuppTable2k,Lung not cancer,,,,
19286929,19286929-SuppTable2d,Lung not cancer,,,,
19286929,19286929-SuppTable2f,Lung not cancer,,,,
19286929,19286929-SuppTable2m,Lung not cancer,,,,
19286929,19286929-SuppTable2p,Lung not cancer,,,,
19286929,19286929-SuppTable2e,Lung not cancer,,,,
19286929,19286929-SuppTable2l,Lung not cancer,,,,
19286929,19286929-SuppTable2g,Lung not cancer,,,,
19286929,19286929-SuppTable2h,Lung not cancer,,,,
19294737,19294737-SuppTable2,Ovarian,,,,
19299747,19299747-Table3,Mycobacterium,,,,
19299747,19299747-Table4,Mycobacterium,,,,
19302234,19302234-Table2,Leukemia,,,,
19303107,19303107-Table2,Bladder,,,,
19303107,19303107-Table3,Bladder,,,,
19305503,19305503-TableS1,Brain not cancer,,,,
19305503,19305503-Table2,Brain not cancer,,,,
19306436,19306436-TableS2b,Stomach,,,,
19306436,19306436-TableS2a,Stomach,,,,
19317998,19317998-TableS2,Liver,,,,
19317998,19317998-TableS1,Liver,,,,
19318476,19318476-table2,Ovarian,,,,
19318547,19318547-SuppTable1,Lung,,,,
19318547,19318547-Table1,Lung,,,,
19318580,19318580-Table1,Stem Cell,,,,
19325563,19325563-Table1b,Heart,,,,
19325563,19325563-Table2b,Heart,,,,
19325563,19325563-Table1a,Heart,,,,
19325563,19325563-Table2a,Heart,,,,
19325563,19325563-Table3,Heart,,,,
19328798,19328798-SuppTable2,Colon,,,,
19331821,19331821-SuppTable3,Stem Cell,,,,
19331821,19331821-SuppTable5,Stem Cell,,,,
19334046,19334046-TableS3a,Lung,,,,
19334046,19334046-TableS3b,Lung,,,,
19336457,19336457-Table2,Brain,Stem Cell,,,
19336569,19336569-SuppTable3,Breast,,,,
19341462,19341462-Table1,Lymphoma,,,,
19341462,19341462-Table2,Lymphoma,,,,
19341462,19341462-TableS3,Lymphoma,,,,
19347029,19347029-Table2,Prostate,,,,
19347029,19347029-Table3,Prostate,,,,
19351829,19351829-SuppTableC,Lung,,,,
19351829,19351829-SuppTableA,Lung,,,,
19351829,19351829-Table1,Lung,,,,
19351829,19351829-SuppTableB,Lung,,,,
19351846,19351846-SuppTable2,Prostate,,,,
19351846,19351846-SuppTable5,Prostate,,,,
19351846,19351846-SuppTable3,Prostate,,,,
19356222,19356222-SuppTable4,Colon,Prostate,,,
19356222,19356222-SuppTable6,Colon,Prostate,,,
19356222,19356222-Table3,Colon,Prostate,,,
19356222,19356222-SuppTable2,Colon,Prostate,,,
19356222,19356222-SuppTable1,Colon,Prostate,,,
19356222,19356222-SuppTable3,Colon,Prostate,,,
19356222,19356222-SuppTable5,Colon,Prostate,,,
19356222,19356222-Table5,Prostate,Prostate,,,
19373655,19373655-Table2,Lymphoma,Stem Cell,,,
19373655,19373655-Table3,Lymphoma,Stem Cell,,,
19377508,19377508-SuppTable2,Lymphoma,,,,
19377508,19377508-SuppTable1,Lymphoma,,,,
19377508,19377508-SuppTable3,Lymphoma,,,,
19377508,19377508-Table2,Lymphoma,,,,
19383624,19383624-TableS3,Stem Cell,,,,
19383624,19383624-TableS5,Stem Cell,,,,
19383624,19383624-Table4,Stem Cell,,,,
19383624,19383624-TableS4,Stem Cell,,,,
19383624,19383624-TableS2,Stem Cell,,,,
19383967,19383967-Table2,Stem Cell,,,,
19383967,19383967-Table1,Stem Cell,,,,
19395651,19395651-TableS1a,Stem Cell,Breast,,,
19395651,19395651-Table1,Stem Cell,Breast,,,
19395651,19395651-TableS3b,Stem Cell,Breast,,,
19395651,19395651-TableS2b,Stem Cell,Breast,,,
19395651,19395651-TableS1b,Stem Cell,Breast,,,
19395651,19395651-TableS3a,Stem Cell,Breast,,,
19395651,19395651-TableS2a,Stem Cell,Breast,,,
19399471,19399471-SuppTable2,Lymphoma,"Leukemia, Breast",,,
19399471,19399471-Table1,Lymphoma,"Leukemia, Breast",,,
19408105,19408105-SuppTable4,Breast,,,,
19408105,19408105-Table4,Breast,,,,
19409617,19409617-SuppTable6,Lung not cancer,,,,
19409617,19409617-SuppTable4,Lung not cancer,,,,
19409617,19409617-SuppTable5,Lung not cancer,,,,
19409617,19409617-SuppTable2,Lung not cancer,,,,
19412164,19412164-TableS2,Lymphoma,,,,
19415766,19415766-TableS1,Stem Cell,,,,
19415766,19415766-TableS2,Stem Cell,,,,
19424507,19424507-Table4,Mycobacterium,,,,
19424600,19424600-Table2,In Vitro,,,,
19429869,19429869-TableS1,Leukemia,,,,
19435529,19435529-Table2,Stem Cell,,,,
19435914,19435914-Table1,Liver,,,,
19439560,19439560-SuppTable1,Endometrial,,,,
19439560,19439560-Table2,Endometrial,,,,
19440550,19440550-table1,Ovarian,,,,
19442820,19442820-Table1,Brain,,,,
19442820,19442820-Table2,Brain,,,,
19447504,19447504-Table1,Mycobacterium,,,,
19447504,19447504-Table2,Mycobacterium,,,,
19447504,19447504-STable1,Mycobacterium,,,,
19451695,19451695-Table3,Leukemia,,,,
19453646,19453646-Table4,Leukemia,,,,
19454749,19454749-Table2,Stem Cell,,,,
19454749,19454749-Table1,Stem Cell,,,,
19455244,19455244-Table1,Breast,,,,
19455257,19455257-TableS10,Lymphoma,,,,
19455257,19455257-TableS9,Lymphoma,,,,
19455257,19455257-TableS8,Lymphoma,,,,
19458276,19458276-Table3,Stem Cell,,,,
19462257,19462257-Table2,Prostate,Stem Cell,,,
19470741,19470741-TableS1a,Breast,,,,
19470741,19470741-TableS1b,Breast,,,,
19484188,19484188-Table1,Stomach,,,,
19486012,19486012-Table2a,Ovarian,,,,
19486012,19486012-Table2b,Ovarian,,,,
19489030,19489030-SuppTable3,Prostate,,,,
19489030,19489030-SuppTable4,Prostate,,,,
19489030,19489030-SuppTable7,Prostate,,,,
19489030,19489030-SuppTable2,Prostate,,,,
19489030,19489030-SuppTable6,Prostate,,,,
19489030,19489030-SuppTable5,Prostate,,,,
19497124,19497124-TableS2,Breast,,,,
19503096,19503096-Figure1aa,Stomach,Leukemia,,,
19503096,19503096-Figure1ab,Stomach,Leukemia,,,
19505326,19505326-SuppTable3,Ovarian,,,,
19514085,19514085-Table1,Liver,,,,
19520915,19520915-Table2,Lung not cancer,,,,
